SETTLEMENTDATE,PRICEBAND1,PRICEBAND2,PRICEBAND3,PRICEBAND4,PRICEBAND5,PRICEBAND6,PRICEBAND7,PRICEBAND8,PRICEBAND9,PRICEBAND10
26/04/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
27/04/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
28/04/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
29/04/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
30/04/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
1/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
2/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
3/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
4/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
5/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
6/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
7/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
8/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
9/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
10/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
11/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
12/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
13/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
14/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
15/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
16/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
17/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
18/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
19/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
20/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
21/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
22/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
23/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
24/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
25/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
26/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
27/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
28/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
29/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
30/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
31/05/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
1/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
2/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
3/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
4/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
5/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
6/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
7/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
8/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
9/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
10/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
11/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
12/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
13/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
14/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
15/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
16/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
17/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
18/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
19/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
20/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
21/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
22/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
23/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
24/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
25/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
26/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
27/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
28/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
29/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
30/06/2012 0:00,-990.9,0,45,54.91,64.81,74.72,90.94,7135.45,10801.32,12203.27
1/07/2012 0:00,-987.1,0,81.01,90.6,120.08,169.58,295.15,7108.09,10759.89,12240.04
2/07/2012 0:00,-987.1,0,81.01,90.6,120.08,169.58,295.15,7108.09,10759.89,12733.59
3/07/2012 0:00,-987.1,0,81.01,90.6,120.08,169.58,295.15,7108.09,10759.89,12733.59
4/07/2012 0:00,-987.1,0,81.01,90.6,120.08,169.58,295.15,7108.09,10759.89,12733.59
5/07/2012 0:00,-987.1,0,81.01,90.6,120.08,141.71,295.15,7108.09,10759.89,12733.59
6/07/2012 0:00,-987.1,0,81.01,90.6,120.08,141.71,295.15,7108.09,10759.89,12733.59
7/07/2012 0:00,-987.1,0,81.01,90.6,120.08,141.71,295.15,7108.09,10759.89,12733.59
8/07/2012 0:00,-987.1,0,81.01,90.6,120.08,141.71,295.15,7108.09,10759.89,12733.59
9/07/2012 0:00,-987.1,0,81.01,90.6,120.08,141.71,295.15,7108.09,10759.89,12733.59
10/07/2012 0:00,-987.1,0,81.01,90.6,120.08,141.71,295.15,7108.09,10759.89,12733.59
11/07/2012 0:00,-987.1,0,81.01,90.6,120.08,141.71,295.15,7108.09,10759.89,12733.59
12/07/2012 0:00,-987.1,0,81.01,90.6,120.08,141.71,295.15,7108.09,10759.89,12733.59
13/07/2012 0:00,-987.1,0,81.01,90.6,120.08,141.71,295.15,7108.09,10759.89,12733.59
14/07/2012 0:00,-987.1,0,81.01,90.6,120.08,141.71,295.15,7108.09,10759.89,12733.59
15/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
16/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
17/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
18/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
19/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
20/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
21/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
22/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
23/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
24/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
25/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
26/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
27/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
28/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
29/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.15,7108.09,10759.89,12733.59
30/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
31/07/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
1/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
2/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
3/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
4/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
5/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
6/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
7/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
8/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
9/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
10/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
11/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
12/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
13/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
14/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
15/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
16/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
17/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
18/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
19/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
20/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
21/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
22/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
23/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
24/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
25/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
26/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
27/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
28/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
29/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
30/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
31/08/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
1/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
2/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
3/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
4/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
5/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
6/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
7/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
8/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
9/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
10/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
11/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
12/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
13/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
14/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
15/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
16/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
17/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
18/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
19/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
20/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
21/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
22/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
23/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
24/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
25/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
26/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
27/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
28/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
29/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
30/09/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
1/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
2/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
3/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
4/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
5/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
6/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
7/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
8/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
9/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
10/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
11/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
12/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
13/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
14/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
15/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
16/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
17/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
18/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
19/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
20/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
21/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
22/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
23/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
24/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
25/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
26/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
27/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
28/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
29/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
30/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
31/10/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
1/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
2/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
3/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
4/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
5/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
6/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
7/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
8/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
9/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
10/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
11/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
12/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
13/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
14/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
15/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
16/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
17/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
18/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
19/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
20/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
21/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
22/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
23/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
24/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
25/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
26/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
27/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
28/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
29/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
30/11/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
1/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
2/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
3/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
4/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
5/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
6/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
7/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
8/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
9/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
10/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
11/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
12/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
13/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
14/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
15/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
16/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
17/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
18/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
19/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
20/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
21/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
22/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
23/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
24/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
25/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
26/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
27/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
28/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
29/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
30/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
31/12/2012 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
1/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
2/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
3/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
4/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
5/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
6/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
7/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
8/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
9/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
10/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
11/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
12/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
13/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
14/01/2013 0:00,-987.1,0,92.05,108.6,125.16,141.71,295.14,7108.09,10759.89,12733.59
